words,number_of_letters,corrAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,ins.started,text_4.started,key_resp_2.started,ins.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,text_2.started,text.started,key_resp.started,fixation.stopped,text_2.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,thanks.started,text_3.started,text_3.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
secade,6,left,9,9,0,left,0.9501527000102215,None,0,9,9,37,23.91738279996207,,,,,,,,,23.90632959996583,23.91738279996207,23.91738279996207,24.91708629997447,24.91708629997447,24.91708629997447,24.91708629997447,25.87075790000381,left,0.9501527000102215,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
quesdion,8,left,10,10,0,left,0.7576234999578446,None,0,10,10,55,25.883835199987516,,,,,,,,,25.87320259999251,25.883835199987516,25.883835199987516,26.88385980000021,26.88385980000021,26.88385980000021,26.88385980000021,27.65351400000509,left,0.7576234999578446,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
political,9,right,11,11,0,right,0.8499635999905877,None,0,11,11,64,27.667154099966865,,,,,,,,,27.655868800007738,27.667154099966865,27.667154099966865,28.66694369999459,28.66694369999459,28.66694369999459,28.66694369999459,29.520266599953175,right,0.8499635999905877,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
community,9,right,12,12,0,right,0.7939609999884851,None,0,12,12,66,29.53294389997609,,,,,,,,,29.52224339998793,29.53294389997609,29.53294389997609,30.53340739995474,30.53340739995474,30.53340739995474,30.53340739995474,31.338328299985733,right,0.7939609999884851,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
bussness,8,left,13,13,0,right,0.6652902000350878,None,0,13,13,51,31.349942500004545,,,,,,,,,31.340885399957187,31.349942500004545,31.349942500004545,32.35015660000499,32.35015660000499,32.35015660000499,32.35015660000499,33.0208245999529,right,0.6652902000350878,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
everything,10,right,14,14,0,right,0.6302778999670409,None,0,14,14,70,33.03318599995691,,,,,,,,,33.02477620000718,33.03318599995691,33.03318599995691,34.03328659996623,34.03328659996623,34.03328659996623,34.03328659996623,34.671258299960755,right,0.6302778999670409,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
much,4,right,15,15,0,right,0.6583978999988176,None,0,15,15,12,34.68336049997015,,,,,,,,,34.67284729995299,34.68336049997015,34.68336049997015,35.68342079996364,35.68342079996364,35.68342079996364,35.68342079996364,36.35364929999923,right,0.6583978999988176,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
especially,10,right,16,16,0,right,0.9372864000033587,None,0,16,16,74,36.36674059997313,,,,,,,,,36.35568039998179,36.36674059997313,36.36674059997313,37.36715079995338,37.36715079995338,37.36715079995338,37.36715079995338,38.3204415999935,right,0.9372864000033587,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
sistem,6,left,17,17,0,left,0.7640213999547996,None,0,17,17,39,38.33358999999473,,,,,,,,,38.3225853999611,38.33358999999473,38.33358999999473,39.33331379998708,39.33331379998708,39.33331379998708,39.33331379998708,40.105097299965564,left,0.7640213999547996,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
want,4,right,18,18,0,right,1.1888675999944098,None,0,18,18,10,40.11660159996245,,,,,,,,,40.10686489997897,40.11660159996245,40.11660159996245,41.1212807999691,41.1212807999691,41.1212807999691,41.1212807999691,42.320456699992064,right,1.1888675999944098,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
research,8,right,19,19,0,right,0.8496399999712594,None,0,19,19,58,42.33329809998395,,,,,,,,,42.32210689998465,42.33329809998395,42.33329809998395,43.333211899967864,43.333211899967864,43.333211899967864,43.333211899967864,44.18518889998086,right,0.8496399999712594,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
for,3,right,20,20,0,right,0.6626702999928966,None,0,20,20,6,44.1989118999918,,,,,,,,,44.18658189999405,44.1989118999918,44.1989118999918,45.19977669999935,45.19977669999935,45.19977669999935,45.19977669999935,45.870327799988445,right,0.6626702999928966,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
could,5,right,21,21,0,right,0.6259600999765098,None,0,21,21,28,45.88308949995553,,,,,,,,,45.87326469999971,45.88308949995553,45.88308949995553,46.88277329999255,46.88277329999255,46.88277329999255,46.88277329999255,47.51979269995354,right,0.6259600999765098,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
and,3,right,22,22,0,right,0.7928492999635637,None,0,22,22,2,47.53317449998576,,,,,,,,,47.52159089996712,47.53317449998576,47.53317449998576,48.5327188000083,48.5327188000083,48.5327188000083,48.5327188000083,49.33603679999942,right,0.7928492999635637,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
anything,8,right,23,23,0,right,0.6414803999941796,None,0,23,23,56,49.34897769999225,,,,,,,,,49.33798469998874,49.34897769999225,49.34897769999225,50.34953879995737,50.34953879995737,50.34953879995737,50.34953879995737,51.00353569997242,right,0.6414803999941796,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
different,9,right,24,24,0,right,0.7951130999717861,None,0,24,24,60,51.01631939999061,,,,,,,,,51.0062665999867,51.01631939999061,51.01631939999061,52.01649059995543,52.01649059995543,52.01649059995543,52.01649059995543,52.819346499978565,right,0.7951130999717861,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
wunt,4,left,25,25,0,left,0.7407729999977164,None,0,25,25,11,52.83278080000309,,,,,,,,,52.82119739998598,52.83278080000309,52.83278080000309,53.83293410000624,53.83293410000624,53.83293410000624,53.83293410000624,54.58650629996555,left,0.7407729999977164,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
question,8,right,26,26,0,right,1.0726195000461303,None,0,26,26,54,54.59947539999848,,,,,,,,,54.588746599969454,54.59947539999848,54.59947539999848,55.59945039998274,55.59945039998274,55.59945039998274,55.59945039998274,56.686461599951144,right,1.0726195000461303,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
theyr,5,left,27,27,0,left,0.6806796999881044,None,0,27,27,21,56.698881999996956,,,,,,,,,56.688353099976666,56.698881999996956,56.698881999996956,57.69933360000141,57.69933360000141,57.69933360000141,57.69933360000141,58.386377699964214,left,0.6806796999881044,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
thenk,5,left,28,28,0,left,0.872951400000602,None,0,28,28,25,58.39943160000257,,,,,,,,,58.38820929999929,58.39943160000257,58.39943160000257,59.39902099996107,59.39902099996107,59.39902099996107,59.39902099996107,60.285883000004105,left,0.872951400000602,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
become,6,right,29,29,0,right,0.7858503999887034,None,0,29,29,32,60.299192400008906,,,,,,,,,60.28796169999987,60.299192400008906,60.299192400008906,61.298921399982646,61.298921399982646,61.298921399982646,61.298921399982646,62.086720799969044,right,0.7858503999887034,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
courd,5,left,30,30,0,left,0.9285136999678798,None,0,30,30,29,62.09907840000233,,,,,,,,,62.08886269998038,62.09907840000233,62.09907840000233,63.09884739998961,63.09884739998961,63.09884739998961,63.09884739998961,64.03612869995413,left,0.9285136999678798,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
should,6,right,31,31,0,right,0.789084299991373,None,0,31,31,30,64.04870019998634,,,,,,,,,64.03825230000075,64.04870019998634,64.04870019998634,65.04904039995745,65.04904039995745,65.04904039995745,65.04904039995745,65.85157810000237,right,0.789084299991373,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
becone,6,left,32,32,0,left,0.7322258000494912,None,0,32,32,33,65.86499470000854,,,,,,,,,65.85398929996882,65.86499470000854,65.86499470000854,66.86558369995328,66.86558369995328,66.86558369995328,66.86558369995328,67.60214969998924,left,0.7322258000494912,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
anf,3,left,33,33,0,left,0.7592672000173479,None,0,33,33,3,67.61575979995541,,,,,,,,,67.60385819996009,67.61575979995541,67.61575979995541,68.6150661999709,68.6150661999709,68.6150661999709,68.6150661999709,69.3855810999521,left,0.7592672000173479,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
countey,7,left,34,34,0,left,0.9226352999685332,None,0,34,34,43,69.39909779996378,,,,,,,,,69.38865199999418,69.39909779996378,69.39909779996378,70.39848149998579,70.39848149998579,70.39848149998579,70.39848149998579,71.33573669998441,left,0.9226352999685332,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
hour,4,right,35,35,0,right,0.6043957999791019,None,0,35,35,16,71.34847249998711,,,,,,,,,71.33754949999275,71.34847249998711,71.34847249998711,72.34817779995501,72.34817779995501,72.34817779995501,72.34817779995501,72.95477519999258,right,0.6043957999791019,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
company,7,right,36,36,0,right,0.7580077000311576,None,0,36,36,46,72.96481909998693,,,,,,,,,72.957086099952,72.96481909998693,72.96481909998693,73.96500399999786,73.96500399999786,73.96500399999786,73.96500399999786,74.73539069999242,right,0.7580077000311576,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
which,5,right,37,37,0,right,0.6624457000289112,None,0,37,37,26,74.74822919996222,,,,,,,,,74.7376685999916,74.74822919996222,74.74822919996222,75.74849249998806,75.74849249998806,75.74849249998806,75.74849249998806,76.41815499996301,right,0.6624457000289112,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
anythink,8,left,38,38,0,left,0.8577524000429548,None,0,38,38,57,76.43187309999485,,,,,,,,,76.41979019995779,76.43187309999485,76.43187309999485,77.43156749999616,77.43156749999616,77.43156749999616,77.43156749999616,78.30172899999889,left,0.8577524000429548,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
incluting,9,left,39,39,0,left,0.7324951000045985,None,0,39,39,69,78.31496529997094,,,,,,,,,78.30355429998599,78.31496529997094,78.31496529997094,79.31501729995944,79.31501729995944,79.31501729995944,79.31501729995944,80.05211299995426,left,0.7324951000045985,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
their,5,right,40,40,0,right,0.7254952000221238,None,0,40,40,20,80.06489989999682,,,,,,,,,80.05462029995397,80.06489989999682,80.06489989999682,81.06523559999187,81.06523559999187,81.06523559999187,81.06523559999187,81.80200540000806,right,0.7254952000221238,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
including,9,right,41,41,0,left,1.131136099982541,None,0,41,41,68,81.81455269997241,,,,,,,,,81.80388169997605,81.81455269997241,81.81455269997241,82.81456379999872,82.81456379999872,82.81456379999872,82.81456379999872,83.95245679997606,left,1.131136099982541,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
believe,7,right,42,42,0,right,0.8240682000177912,None,0,42,42,48,83.96462629997404,,,,,,,,,83.95439839997562,83.96462629997404,83.96462629997404,84.96480399998836,84.96480399998836,84.96480399998836,84.96480399998836,85.80170819995692,right,0.8240682000177912,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
tochnology,10,left,43,43,0,right,0.7030085000442341,None,0,43,43,77,85.81486300000688,,,,,,,,,85.80394419998629,85.81486300000688,85.81486300000688,86.81469029997243,86.81469029997243,86.81469029997243,86.81469029997243,87.53449479996925,right,0.7030085000442341,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
ous,3,left,44,44,0,left,1.0002023000270128,None,0,44,44,9,87.54823349998333,,,,,,,,,87.53627889999188,87.54823349998333,87.54823349998333,88.54812170000514,88.54812170000514,88.54812170000514,88.54812170000514,89.55230029998347,left,1.0002023000270128,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
neu,3,left,45,45,0,left,0.664678199973423,None,0,45,45,5,89.56463089998579,,,,,,,,,89.55399990000296,89.56463089998579,89.56463089998579,90.56464910000795,90.56464910000795,90.56464910000795,90.56464910000795,91.23546399996849,left,0.664678199973423,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
pofitical,9,left,46,46,0,left,0.8457680999999866,None,0,46,46,65,91.24806279997574,,,,,,,,,91.23744689999148,91.24806279997574,91.24806279997574,92.24797999998555,92.24797999998555,92.24797999998555,92.24797999998555,93.10106939997058,left,0.8457680999999866,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
compunity,9,left,47,47,0,left,0.9768076000036672,None,0,47,47,67,93.11467159999302,,,,,,,,,93.10340919997543,93.11467159999302,93.11467159999302,94.1145816000062,94.1145816000062,94.1145816000062,94.1145816000062,95.10208399995463,left,0.9768076000036672,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
rememper,8,left,48,48,0,left,0.5636018000077456,None,0,48,48,53,95.11391179997008,,,,,,,,,95.10404659999767,95.11391179997008,95.11391179997008,96.11422799999127,96.11422799999127,96.11422799999127,96.11422799999127,96.6843556999811,left,0.5636018000077456,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
play,4,right,49,49,0,right,0.7211054000072181,None,0,49,49,14,96.69766359997448,,,,,,,,,96.68606409995118,96.69766359997448,96.69766359997448,97.69714449997991,97.69714449997991,97.69714449997991,97.69714449997991,98.4341072999523,right,0.7211054000072181,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
heur,4,left,50,50,0,left,0.8133236999856308,None,0,50,50,17,98.4471465999959,,,,,,,,,98.43600319995312,98.4471465999959,98.4471465999959,99.44751699996414,99.44751699996414,99.44751699996414,99.44751699996414,100.26822559995344,left,0.8133236999856308,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
business,8,right,51,51,0,right,0.7714140999596566,None,0,51,51,50,100.28074129996821,,,,,,,,,100.27014919999056,100.28074129996821,100.28074129996821,101.28046769998036,101.28046769998036,101.28046769998036,101.28046769998036,102.06703259999631,right,0.7714140999596566,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
pregram,7,left,52,52,0,left,0.6940666000009514,None,0,52,52,41,102.08079919999,,,,,,,,,102.06955509999534,102.08079919999,102.08079919999,103.08051419997355,103.08051419997355,103.08051419997355,103.08051419997355,103.78410859999713,left,0.6940666000009514,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
exberience,10,left,53,53,0,left,0.9565987000241876,None,0,53,53,73,103.79827669996303,,,,,,,,,103.78929409995908,103.79827669996303,103.79827669996303,104.79731110000284,104.79731110000284,104.8137881999719,104.8137881999719,105.76828570000362,left,0.9565987000241876,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
bifferent,9,left,54,54,0,left,0.680181999981869,None,0,54,54,61,105.78074759995798,,,,,,,,,105.77073109999765,105.78074759995798,105.78074759995798,106.78112100000726,106.78112100000726,106.78112100000726,106.78112100000726,107.46732809999958,left,0.680181999981869,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
about,5,right,55,55,0,right,1.012364299967885,None,0,55,55,22,107.48122600000352,,,,,,,,,107.47159099997953,107.48122600000352,107.48122600000352,108.46524910000153,108.46524910000153,108.48055029998068,108.48055029998068,109.48376869998174,right,1.012364299967885,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
beliefe,7,left,56,56,0,left,1.2395285000093281,None,0,56,56,49,109.49702509999042,,,,,,,,,109.48610629996983,109.49702509999042,109.49702509999042,110.49679820000893,110.49679820000893,110.49679820000893,110.49679820000893,111.7500444999896,left,1.2395285000093281,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
ptay,4,left,57,57,0,left,1.2181056000408716,None,0,57,57,15,111.76374219998252,,,,,,,,,111.75170359999174,111.76374219998252,111.76374219998252,112.76369469997007,112.76369469997007,112.76369469997007,112.76369469997007,113.98445749998791,left,1.2181056000408716,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
line,4,right,58,58,0,left,0.6372983999899589,None,0,58,58,18,113.99673219997203,,,,,,,,,113.98624439997366,113.99673219997203,113.99673219997203,114.99676089995774,114.99676089995774,114.99676089995774,114.99676089995774,115.65024669998093,left,0.6372983999899589,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
experience,10,right,59,59,0,right,0.7764955999446101,None,0,59,59,72,115.66355769999791,,,,,,,,,115.65235940000275,115.66355769999791,115.66355769999791,116.66292839997914,116.66292839997914,116.66292839997914,116.66292839997914,117.44989930000156,right,0.7764955999446101,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
pesearch,8,left,60,60,0,left,0.8873463000054471,None,0,60,60,59,117.46360299998196,,,,,,,,,117.45234429999255,117.46360299998196,117.46360299998196,118.46318059996702,118.46318059996702,118.46318059996702,118.46318059996702,119.36645819997648,left,0.8873463000054471,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
technology,10,right,61,61,0,right,0.7299478999921121,None,0,61,61,76,119.38007719995221,,,,,,,,,119.3688409999595,119.38007719995221,119.38007719995221,120.37975239998195,120.37975239998195,120.37975239998195,120.37975239998195,121.1162992999889,right,0.7299478999921121,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
fector,6,left,62,62,0,left,0.7322395999799483,None,0,62,62,35,121.13002589996904,,,,,,,,,121.11862409999594,121.13002589996904,121.13002589996904,122.13000229996396,122.13000229996396,122.13000229996396,122.13000229996396,122.86724549997598,left,0.7322395999799483,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
important,9,right,63,63,0,right,0.6775136000360362,None,0,63,63,62,122.87932529998943,,,,,,,,,122.86960360000376,122.87932529998943,122.87932529998943,123.87987409997731,123.87987409997731,123.87987409997731,123.87987409997731,124.5663086999557,right,0.6775136000360362,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
country,7,right,64,64,0,right,0.8548506000079215,None,0,64,64,42,124.57915439998033,,,,,,,,,124.56822529999772,124.57915439998033,124.57915439998033,125.57900859997608,125.57900859997608,125.57900859997608,125.57900859997608,126.44915279996349,right,0.8548506000079215,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
system,6,right,65,65,0,right,1.1242097999784164,None,0,65,65,38,126.4631112999632,,,,,,,,,126.45092099998146,126.4631112999632,126.4631112999632,127.46311599999899,127.46311599999899,127.46311599999899,127.46311599999899,128.60092840000289,right,1.1242097999784164,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
importent,9,left,66,66,0,left,0.8621320999809541,None,0,66,66,63,128.61280149995582,,,,,,,,,128.60264599998482,128.61280149995582,128.61280149995582,129.61274789995514,129.61274789995514,129.61274789995514,129.61274789995514,130.4829946999671,left,0.8621320999809541,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
