words,number_of_letters,corrAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,ins.started,text_4.started,key_resp_2.started,ins.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,text_2.started,text.started,key_resp.started,fixation.stopped,text_2.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,thanks.started,text_3.started,text_3.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
way,3,right,9,9,0,right,1.403934300004039,None,0,9,9,0,18.341204199998174,,,,,,,,,18.327159599983133,18.341204199998174,18.341204199998174,19.32436010002857,19.32436010002857,19.341278599982616,19.341278599982616,20.741975000011735,right,1.403934300004039,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
including,9,right,10,10,0,left,2.236973199993372,None,0,10,10,68,20.757702100032475,,,,,,,,,20.743939500011038,20.757702100032475,20.757702100032475,21.757992600032594,21.757992600032594,21.757992600032594,21.757992600032594,24.00909240002511,left,2.236973199993372,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
question,8,right,11,11,0,right,0.8851714999764226,None,0,11,11,54,24.024413599981926,,,,,,,,,24.011043799982872,24.024413599981926,24.024413599981926,25.02385320002213,25.02385320002213,25.02385320002213,25.02385320002213,25.925304399977904,right,0.8851714999764226,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
anf,3,left,12,12,0,left,2.0266407000017352,None,0,12,12,3,25.940784699982032,,,,,,,,,25.92762590001803,25.940784699982032,25.940784699982032,26.940853099978995,26.940853099978995,26.940853099978995,26.940853099978995,28.97491980000632,left,2.0266407000017352,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
woy,3,left,13,13,0,left,0.9712364000151865,None,0,13,13,1,28.99047319998499,,,,,,,,,28.977816900005564,28.99047319998499,28.99047319998499,29.990808799979277,29.990808799979277,29.990808799979277,29.990808799979277,30.97473999997601,left,0.9712364000151865,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
play,4,right,14,14,0,right,0.6439448000164703,None,0,14,14,14,30.990356600028463,,,,,,,,,30.976613399980124,30.990356600028463,30.990356600028463,31.973716699983925,31.973716699983925,31.990785799978767,31.990785799978767,32.62597240001196,right,0.6439448000164703,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
bedween,7,left,15,15,0,left,2.3851689000148326,None,0,15,15,45,32.64077030000044,,,,,,,,,32.63028480001958,32.64077030000044,32.64077030000044,33.64046399999643,33.64046399999643,33.64046399999643,33.64046399999643,36.041967700002715,left,2.3851689000148326,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
quesdion,8,left,16,16,0,left,1.18263900000602,None,0,16,16,55,36.05704630003311,,,,,,,,,36.04415879998123,36.05704630003311,36.05704630003311,37.05725930002518,37.05725930002518,37.05725930002518,37.05725930002518,38.24177080002846,left,1.18263900000602,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
could,5,right,17,17,0,right,0.7070210000383668,None,0,17,17,28,38.25723410001956,,,,,,,,,38.24400240002433,38.25723410001956,38.25723410001956,39.25737280002795,39.25737280002795,39.25737280002795,39.25737280002795,39.97448670002632,right,0.7070210000383668,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
and,3,right,18,18,0,right,0.8300784000311978,None,0,18,18,2,39.9901137999841,,,,,,,,,39.977293199975975,39.9901137999841,39.9901137999841,40.97339430003194,40.97339430003194,40.99016799998935,40.99016799998935,41.80824159999611,right,0.8300784000311978,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
whicb,5,left,19,19,0,left,1.151345299964305,None,0,19,19,27,41.82336380000925,,,,,,,,,41.81027710001217,41.82336380000925,41.82336380000925,42.8233484000084,42.8233484000084,42.8233484000084,42.8233484000084,43.991584400006104,left,1.151345299964305,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
tochnology,10,left,20,20,0,left,1.484300300013274,None,0,20,20,77,44.00695190002443,,,,,,,,,43.993552100029774,44.00695190002443,44.00695190002443,45.006892499979585,45.006892499979585,45.006892499979585,45.006892499979585,46.50829159998102,left,1.484300300013274,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
heur,4,left,21,21,0,left,0.8828478999785148,None,0,21,21,17,46.52322329999879,,,,,,,,,46.5106189000071,46.52322329999879,46.52322329999879,47.52317860000767,47.52317860000767,47.52317860000767,47.52317860000767,48.40812009997899,left,0.8828478999785148,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
pofitical,9,left,22,22,0,left,1.0053145000129007,None,0,22,22,65,48.42285030003404,,,,,,,,,48.411028200003784,48.42285030003404,48.42285030003404,49.422944899997674,49.422944899997674,49.422944899997674,49.422944899997674,50.44118480000179,left,1.0053145000129007,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
want,4,right,23,23,0,right,0.9869866000371985,None,0,23,23,10,50.45642860000953,,,,,,,,,50.44346979999682,50.45642860000953,50.45642860000953,51.45646790001774,51.45646790001774,51.45646790001774,51.45646790001774,52.45870930003002,right,0.9869866000371985,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
population,10,right,24,24,0,right,1.947248500015121,None,0,24,24,78,52.4728921999922,,,,,,,,,52.46306839998579,52.4728921999922,52.4728921999922,53.472940400009975,53.472940400009975,53.472940400009975,53.472940400009975,55.42422779998742,right,1.947248500015121,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
eferything,10,left,25,25,0,left,1.6873596000368707,None,0,25,25,71,55.43971070001135,,,,,,,,,55.42694089998258,55.43971070001135,55.43971070001135,56.439397500013,56.439397500013,56.439397500013,56.439397500013,58.140799899993,left,1.6873596000368707,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
their,5,right,26,26,0,right,0.9250631000031717,None,0,26,26,20,58.15636780002387,,,,,,,,,58.14338939997833,58.15636780002387,58.15636780002387,59.15593800001079,59.15593800001079,59.15593800001079,59.15593800001079,60.090718500025105,right,0.9250631000031717,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
neu,3,left,27,27,0,left,1.5437365000252612,None,0,27,27,5,60.106077799980994,,,,,,,,,60.09252399997786,60.106077799980994,60.106077799980994,61.105959600012284,61.105959600012284,61.105959600012284,61.105959600012284,62.65727959998185,left,1.5437365000252612,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
lipe,4,left,28,28,0,left,1.2803093999973498,None,0,28,28,19,62.67260560003342,,,,,,,,,62.659235600032844,62.67260560003342,62.67260560003342,63.67240879999008,63.67240879999008,63.67240879999008,63.67240879999008,64.95817749999696,left,1.2803093999973498,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
anything,8,right,29,29,0,right,0.8131530999671668,None,0,29,29,56,64.97228360001463,,,,,,,,,64.9621786000207,64.97228360001463,64.97228360001463,65.97247269999934,65.97247269999934,65.97247269999934,65.97247269999934,66.79025930003263,right,0.8131530999671668,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
especialty,10,left,30,30,0,right,0.7739667000132613,None,0,30,30,75,66.80574680003338,,,,,,,,,66.79259470000397,66.80574680003338,66.80574680003338,67.80599690001691,67.80599690001691,67.80599690001691,67.80599690001691,68.5898787000333,right,0.7739667000132613,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
ptay,4,left,31,31,0,left,0.7863776999874972,None,0,31,31,15,68.60552909999387,,,,,,,,,68.59187429997837,68.60552909999387,68.60552909999387,69.60567560000345,69.60567560000345,69.60567560000345,69.60567560000345,70.40680470003281,left,0.7863776999874972,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
which,5,right,32,32,0,right,0.798463300045114,None,0,32,32,26,70.42211540002609,,,,,,,,,70.40934130002279,70.42211540002609,70.42211540002609,71.42222140001832,71.42222140001832,71.42222140001832,71.42222140001832,72.22318369999994,right,0.798463300045114,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
everything,10,right,33,33,0,right,0.816488400043454,None,0,33,33,70,72.23870809999062,,,,,,,,,72.22730460000457,72.23870809999062,72.23870809999062,73.22221610002453,73.22221610002453,73.23897860001307,73.23897860001307,74.04017420002492,right,0.816488400043454,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
business,8,right,34,34,0,right,0.5656247999868356,None,0,34,34,50,74.05534860002808,,,,,,,,,74.04361069999868,74.05534860002808,74.05534860002808,75.05551410000771,75.05551410000771,75.05551410000771,75.05551410000771,75.62311039998895,right,0.5656247999868356,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
compunity,9,left,35,35,0,left,0.6920227000373416,None,0,35,35,67,75.63873920001788,,,,,,,,,75.62548440002138,75.63873920001788,75.63873920001788,76.63849709997885,76.63849709997885,76.63849709997885,76.63849709997885,77.34004380000988,left,0.6920227000373416,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
courd,5,left,36,36,0,left,0.8320702000055462,None,0,36,36,29,77.35550710000098,,,,,,,,,77.3421697000158,77.35550710000098,77.35550710000098,78.35548020002898,78.35548020002898,78.35548020002898,78.35548020002898,79.1897834999836,left,0.8320702000055462,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
country,7,right,37,37,0,left,1.3153345999890007,None,0,37,37,42,79.20526120002614,,,,,,,,,79.19306920003146,79.20526120002614,79.20526120002614,80.20534450002015,80.20534450002015,80.20534450002015,80.20534450002015,81.52289459999884,left,1.3153345999890007,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
ous,3,left,38,38,0,left,0.9436971999821253,None,0,38,38,9,81.53883520001546,,,,,,,,,81.52471859997604,81.53883520001546,81.53883520001546,82.53818410000531,82.53818410000531,82.53818410000531,82.53818410000531,83.48965030000545,left,0.9436971999821253,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
experience,10,right,39,39,0,right,0.87636829999974,None,0,39,39,72,83.50517319998471,,,,,,,,,83.4934999999823,83.50517319998471,83.50517319998471,84.50525180000113,84.50525180000113,84.50525180000113,84.50525180000113,85.38967060000869,right,0.87636829999974,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
believe,7,right,40,40,0,right,1.0340115000144579,None,0,40,40,48,85.40478189999703,,,,,,,,,85.3934560000198,85.40478189999703,85.40478189999703,86.4049155000248,86.4049155000248,86.4049155000248,86.4049155000248,87.44120629999088,right,1.0340115000144579,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
line,4,right,41,41,0,right,0.7105852999957278,None,0,41,41,18,87.45496050000656,,,,,,,,,87.44378209998831,87.45496050000656,87.45496050000656,88.4549679000047,88.4549679000047,88.4549679000047,88.4549679000047,89.17266029998427,right,0.7105852999957278,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
thenk,5,left,42,42,0,left,0.938406599976588,None,0,42,42,25,89.188062500034,,,,,,,,,89.17533330002334,89.188062500034,89.188062500034,90.18824330001371,90.18824330001371,90.18824330001371,90.18824330001371,91.13947450002888,left,0.938406599976588,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
think,5,right,43,43,0,right,0.7375950000132434,None,0,43,43,24,91.15483160002623,,,,,,,,,91.14191960002063,91.15483160002623,91.15483160002623,92.15486280003097,92.15486280003097,92.15486280003097,92.15486280003097,92.90622840001015,right,0.7375950000132434,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
secade,6,left,44,44,0,left,0.9542032000026666,None,0,44,44,37,92.92123969999375,,,,,,,,,92.90881120000267,92.92123969999375,92.92123969999375,93.92093010002282,93.92093010002282,93.92093010002282,93.92093010002282,94.88893800001824,left,0.9542032000026666,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
bifferent,9,left,45,45,0,left,0.6908511000219733,None,0,45,45,61,94.9044220999931,,,,,,,,,94.89115550002316,94.9044220999931,94.9044220999931,95.9044159000041,95.9044159000041,95.9044159000041,95.9044159000041,96.60593850002624,left,0.6908511000219733,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
company,7,right,46,46,0,right,0.694387600000482,None,0,46,46,46,96.62114820000716,,,,,,,,,96.60891050001374,96.62114820000716,96.62114820000716,97.62089299998479,97.62089299998479,97.62089299998479,97.62089299998479,98.32258079998428,right,0.694387600000482,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
rememper,8,left,47,47,0,left,0.6680144999991171,None,0,47,47,53,98.33761280000908,,,,,,,,,98.32696630002465,98.33761280000908,98.33761280000908,99.33760720002465,99.33760720002465,99.33760720002465,99.33760720002465,100.02247590001207,left,0.6680144999991171,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
different,9,right,48,48,0,right,0.7164830000256188,None,0,48,48,60,100.03779550001491,,,,,,,,,100.02505769999698,100.03779550001491,100.03779550001491,101.03785030002473,101.03785030002473,101.03785030002473,101.03785030002473,101.75667700002668,right,0.7164830000256188,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
bussness,8,left,49,49,0,right,0.5551379999960773,None,0,49,49,51,101.77088850003202,,,,,,,,,101.75936670001829,101.77088850003202,101.77088850003202,102.77076580002904,102.77076580002904,102.77076580002904,102.77076580002904,103.33918499998981,right,0.5551379999960773,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
remember,8,right,50,50,0,right,0.8142684999620542,None,0,50,50,52,103.3544278999907,,,,,,,,,103.3422556000296,103.3544278999907,103.3544278999907,104.35431100003188,104.35431100003188,104.35431100003188,104.35431100003188,105.17164580000099,right,0.8142684999620542,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
fot,3,left,51,51,0,left,0.5776711999787949,None,0,51,51,7,105.18735710001783,,,,,,,,,105.17412470001727,105.18735710001783,105.18735710001783,106.18739859998459,106.18739859998459,106.18739859998459,106.18739859998459,106.77217150002252,left,0.5776711999787949,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
system,6,right,52,52,0,left,0.4576325000380166,None,0,52,52,38,106.78763610002352,,,,,,,,,106.77522850001696,106.78763610002352,106.78763610002352,107.7872195999953,107.7872195999953,107.7872195999953,107.7872195999953,108.25522099999944,left,0.4576325000380166,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
bopulation,10,left,53,53,0,left,0.749798999982886,None,0,53,53,79,108.2703760000295,,,,,,,,,108.2585309999995,108.2703760000295,108.2703760000295,109.2705871000071,109.2705871000071,109.2705871000071,109.2705871000071,110.02238650002982,left,0.749798999982886,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
for,3,right,54,54,0,right,0.905697499983944,None,0,54,54,6,110.03696210001362,,,,,,,,,110.02480960002868,110.03696210001362,110.03696210001362,111.03745780000463,111.03745780000463,111.03745780000463,111.03745780000463,111.95576769998297,right,0.905697499983944,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
between,7,right,55,55,0,right,0.6897169000003487,None,0,55,55,44,111.9706154000014,,,,,,,,,111.95835369999986,111.9706154000014,111.9706154000014,112.9704558000085,112.9704558000085,112.9704558000085,112.9704558000085,113.67081600002712,right,0.6897169000003487,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
research,8,right,56,56,0,right,0.5943881999701262,None,0,56,56,58,113.68681510002352,,,,,,,,,113.67263320001075,113.68681510002352,113.68681510002352,114.67042430001311,114.67042430001311,114.6871106000035,114.6871106000035,115.27128819999052,right,0.5943881999701262,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
anythink,8,left,57,57,0,right,0.5006348000024445,None,0,57,57,57,115.28730840003118,,,,,,,,,115.27343820000533,115.28730840003118,115.28730840003118,116.27012499998091,116.27012499998091,116.28734959999565,116.28734959999565,116.78816029999871,right,0.5006348000024445,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
exberience,10,left,58,58,0,right,0.6626331000006758,None,0,58,58,73,116.8035614999826,,,,,,,,,116.7912238999852,116.8035614999826,116.8035614999826,117.80338679999113,117.80338679999113,117.80338679999113,117.80338679999113,118.47103880002396,right,0.6626331000006758,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
theyr,5,left,59,59,0,left,0.5015728000435047,None,0,59,59,21,118.48688139999285,,,,,,,,,118.47353289998136,118.48688139999285,118.48688139999285,119.47011960000964,119.47011960000964,119.48716309998417,119.48716309998417,119.98764519998804,left,0.5015728000435047,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
technology,10,right,60,60,0,right,0.7962824000278488,None,0,60,60,76,120.00357150001219,,,,,,,,,119.98993320000591,120.00357150001219,120.00357150001219,121.00366819999181,121.00366819999181,121.00366819999181,121.00366819999181,121.80492030002642,right,0.7962824000278488,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
new,3,right,61,61,0,right,0.6571552999666892,None,0,61,61,4,121.82013980002375,,,,,,,,,121.80664949998027,121.82013980002375,121.82013980002375,122.81996250001248,122.81996250001248,122.81996250001248,122.81996250001248,123.48796679999214,right,0.6571552999666892,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
pregram,7,left,62,62,0,left,0.6600896999589168,None,0,62,62,41,123.50350180000532,,,,,,,,,123.49022700003115,123.50350180000532,123.50350180000532,124.50342850002926,124.50342850002926,124.50342850002926,124.50342850002926,125.17132490000222,left,0.6600896999589168,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
beliefe,7,left,63,63,0,left,0.9995486999978311,None,0,63,63,49,125.18682910001371,,,,,,,,,125.17383119999431,125.18682910001371,125.18682910001371,126.18684610002674,126.18684610002674,126.18684610002674,126.18684610002674,127.18815400003223,left,0.9995486999978311,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
becone,6,left,64,64,0,left,0.9580342000117525,None,0,64,64,33,127.2032615999924,,,,,,,,,127.19033349998062,127.2032615999924,127.2032615999924,128.2030382999801,128.2030382999801,128.2030382999801,128.2030382999801,129.17071999999462,left,0.9580342000117525,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
compane,7,left,65,65,0,left,0.5292147999862209,None,0,65,65,47,129.18667949998053,,,,,,,,,129.1729182000272,129.18667949998053,129.18667949998053,130.16935260000173,130.16935260000173,130.18624040001305,130.18624040001305,130.70434910000768,left,0.5292147999862209,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
much,4,right,66,66,0,right,0.6714808999677189,None,0,66,66,12,130.71967070002574,,,,,,,,,130.70635559997754,130.71967070002574,130.71967070002574,131.71936709998408,131.71936709998408,131.71936709998408,131.71936709998408,132.40402140002698,right,0.6714808999677189,None,,,,,542811,001,2024-12-04_16h31.19.242,soloprojectlexical,2024.2.1post4,60.04949279832082,2024-12-04 16h31.26.227431 +0530,
